112,156,229,0
17,39,89,0
172,179,187,0
18,56,129,0
218,216,221,0
49,93,166,0
13,53,123,0
13,43,103,0
3,7,18,0
112,161,228,0
136,180,245,0
115,162,230,0
142,183,247,0
126,166,235,0
8,20,42,0
6,24,152,0
115,163,227,0
205,203,206,0
13,33,83,0
251,250,255,0
189,193,202,0
17,34,112,0
17,39,88,0
114,159,227,0
152,161,168,0
66,116,189,0
208,209,214,0
15,31,64,0
141,180,245,0
5,20,51,0
97,150,228,0
208,207,215,0
2,22,171,0
0,4,49,0
146,150,159,0
101,153,229,0
195,198,205,0
1,15,120,0
123,168,235,0
144,182,247,0
10,49,128,0
115,159,230,0
30,76,154,0
18,40,90,0
14,31,74,0
93,143,216,0
1,17,128,0
114,161,229,0
175,179,190,0
232,231,237,0
197,200,205,0
7,24,138,0
124,171,241,0
0,13,118,0
7,18,98,0
236,235,243,0
16,41,98,0
3,16,118,0
175,184,193,0
159,168,177,0
220,219,225,0
1,0,0,0
17,39,89,0
27,47,98,0
3,10,29,0
19,40,93,0
169,176,184,0
136,141,147,0
7,13,35,0
8,41,110,0
99,148,224,0
80,129,195,0
112,159,229,0
0,15,72,0
142,181,248,0
192,195,204,0
190,197,205,0
131,175,238,0
0,1,3,0
220,220,228,0
130,139,148,0
170,173,180,0
149,188,253,0
123,168,235,0
0,10,93,0
13,51,132,0
0,0,2,0
218,216,203,0
232,231,237,0
167,170,179,0
18,25,54,0
55,108,186,0
88,135,203,0
186,195,202,0
143,152,157,0
16,38,88,0
141,189,255,0
15,33,73,0
152,193,249,0
2,20,128,0
76,132,209,0
7,33,154,0
164,171,179,0
13,32,72,0
197,202,208,0
0,8,77,0
142,183,249,0
230,228,231,0
27,72,139,0
130,170,240,0
14,51,129,0
0,0,5,0
77,134,215,0
188,195,203,0
186,186,194,0
145,152,160,0
86,137,216,0
0,1,0,0
70,110,182,0
230,229,235,0
21,30,87,0
109,159,228,0
76,125,201,0
11,47,121,0
29,55,178,0
11,25,130,0
143,152,161,0
133,173,235,0
111,158,230,0
9,17,36,0
72,113,177,0
3,5,17,0
0,17,122,0
0,0,2,0
2,2,2,0
52,108,183,0
2,36,160,0
213,212,220,0
0,16,94,0
0,12,157,0
2,8,24,0
204,193,199,0
69,122,198,0
146,185,250,0
198,196,201,0
101,150,227,0
226,225,231,0
4,19,136,0
241,240,246,0
86,137,218,0
16,64,146,0
14,36,85,0
220,220,228,0
14,39,96,0
88,143,225,0
89,142,222,0
119,167,239,0
40,63,165,0
163,167,176,0
42,78,152,0
182,191,200,0
112,157,224,0
110,162,237,0
93,146,224,0
15,31,127,0
234,233,239,0
81,126,185,0
3,6,15,0
162,169,177,0
0,13,141,0
199,204,210,0
58,111,181,0
16,37,92,0
18,31,73,0
4,9,29,0
108,152,225,0
59,111,186,0
11,30,70,0
25,67,143,0
133,178,245,0
130,175,243,0
135,173,236,0
159,163,172,0
139,180,246,0
2,17,100,0
13,18,37,0
3,33,93,0
151,191,253,0
42,67,230,0
7,17,66,0
11,28,116,0
25,46,101,0
144,184,253,0
145,185,247,0
236,235,241,0
210,209,215,0
34,55,108,0
15,40,94,0
119,164,231,0
85,131,208,0
18,40,89,0
79,128,207,0
61,112,191,0
16,38,95,0
20,42,92,0
163,168,174,0
6,15,58,0
108,115,123,0
231,230,236,0
6,8,23,0
214,214,222,0
143,182,247,0
9,21,73,0
124,171,239,0
133,176,244,0
106,156,225,0
136,179,248,0
13,32,74,0
231,230,236,0
132,141,146,0
83,136,214,0
2,19,125,0
15,37,94,0
121,130,139,0
136,180,245,0
89,141,217,0
9,24,83,0
58,111,189,0
107,156,233,0
141,180,247,0
217,215,218,0
159,162,169,0
4,25,82,0
10,39,97,0
229,228,234,0
145,184,251,0
2,15,117,0
1,9,81,0
135,174,241,0
92,140,212,0
8,31,133,0
140,178,243,0
92,149,228,0
135,175,244,0
105,157,232,0
147,185,247,0
153,162,171,0
17,39,88,0
14,39,183,0
16,39,155,0
171,178,188,0
23,48,104,0
172,175,182,0
8,34,91,0
16,39,91,0
166,173,183,0
21,57,133,0
160,164,173,0
5,10,30,0
228,227,233,0
124,171,241,0
22,44,102,0
228,227,233,0
19,40,95,0
157,164,172,0
3,7,19,0
98,152,226,0
6,15,44,0
8,42,106,0
4,9,28,0
0,18,159,0
230,229,235,0
147,151,160,0
6,28,166,0
20,49,179,0
209,210,215,0
104,156,231,0
229,226,233,0
141,182,248,0
120,164,235,0
2,11,18,0
10,26,59,0
2,4,16,0
9,26,56,0
80,130,199,0
142,181,246,0
162,169,177,0
159,164,170,0
25,47,96,0
22,42,92,0
45,92,160,0
145,180,244,0
132,176,241,0
216,215,221,0
142,180,245,0
11,26,151,0
3,20,102,0
86,131,196,0
13,33,70,0
71,118,186,0
5,18,96,0
125,168,236,0
4,11,27,0
1,11,38,0
142,180,245,0
182,181,187,0
3,9,25,0
91,140,207,0
118,165,235,0
21,48,103,0
116,163,233,0
0,6,90,0
17,47,107,0
179,188,197,0
8,23,82,0
85,133,209,0
186,184,189,0
236,235,241,0
11,25,52,0
11,30,70,0
0,2,17,0
227,224,231,0
5,24,142,0
153,191,254,0
6,29,167,0
64,117,193,0
63,113,186,0
0,3,48,0
26,43,97,0
20,41,96,0
0,9,70,0
19,65,142,0
17,38,91,0
16,37,80,0
26,47,100,0
204,207,212,0
5,12,102,0
17,38,85,0
138,178,247,0
86,140,214,0
17,39,89,0
154,161,169,0
218,217,225,0
3,13,72,0
17,36,79,0
133,174,240,0
161,196,250,0
17,38,93,0
7,22,77,0
147,151,160,0
154,192,255,0
20,41,96,0
87,132,213,0
188,195,203,0
1,4,13,0
119,164,232,0
5,8,27,0
157,162,166,0
111,161,230,0
170,178,189,0
111,158,226,0
1,6,70,0
10,21,75,0
96,140,211,0
205,208,215,0
132,177,245,0
79,128,205,0
67,118,197,0
124,166,240,0
0,1,21,0
137,180,248,0
185,192,202,0
82,130,202,0
181,190,197,0
5,17,59,0
17,38,93,0
12,47,165,0
148,187,254,0
16,63,135,0
19,42,92,0
17,44,157,0
209,207,210,0
3,6,23,0
217,216,222,0
72,125,201,0
109,158,227,0
125,169,240,0
135,140,146,0
1,16,131,0
131,174,242,0
155,162,170,0
233,232,238,0
148,187,254,0
3,13,40,0
191,198,204,0
229,229,237,0
229,228,234,0
94,142,224,0
144,153,160,0
0,13,128,0
118,165,233,0
112,156,227,0
0,13,36,0
1,28,181,0
15,38,92,0
13,46,175,0
229,228,234,0
0,13,55,0
137,178,244,0
96,149,227,0
106,156,227,0
45,92,160,0
4,13,46,0
6,21,80,0
5,11,37,0
46,91,156,0
103,152,228,0
2,20,146,0
4,16,116,0
137,146,153,0
8,25,81,0
113,162,231,0
26,60,121,0
145,183,248,0
111,158,228,0
17,27,54,0
126,170,235,0
28,55,110,0
188,192,201,0
102,147,215,0
0,23,147,0
185,185,193,0
7,16,57,0
230,229,235,0
132,173,239,0
10,33,74,0
138,181,250,0
194,198,207,0
110,150,212,0
0,0,2,0
228,227,235,0
13,36,80,0
149,187,250,0
233,232,238,0
8,20,70,0
112,165,235,0
20,39,95,0
159,166,174,0
2,21,159,0
16,26,53,0
10,31,74,0
230,229,235,0
0,17,121,0
0,11,89,0
119,159,229,0
18,48,170,0
11,32,77,0
54,104,175,0
218,216,203,0
186,193,201,0
172,175,184,0
15,37,86,0
5,15,40,0
137,175,240,0
2,3,31,0
105,151,228,0
1,4,11,0
109,158,234,0
115,163,229,0
6,48,124,0
17,35,81,0
1,9,56,0
123,171,237,0
149,156,162,0
76,123,195,0
167,172,178,0
36,71,137,0
14,39,96,0
211,214,221,0
88,109,164,0
15,28,60,0
143,182,249,0
0,24,138,0
9,24,63,0
1,9,56,0
20,41,88,0
10,52,128,0
0,6,64,0
222,222,230,0
18,32,67,0
220,217,202,0
111,161,232,0
6,18,66,0
11,32,75,0
115,164,233,0
110,158,230,0
148,186,248,0
1,1,1,0
18,38,88,0
205,204,212,0
131,172,238,0
233,232,238,0
150,185,249,0
152,187,251,0
141,181,250,0
0,0,9,0
224,224,232,0
96,103,111,0
22,52,176,0
8,29,84,0
103,146,215,0
18,48,182,0
161,170,177,0
74,130,205,0
30,47,161,0
147,185,250,0
232,231,237,0
4,18,89,0
183,190,200,0
102,142,204,0
12,43,108,0
94,142,218,0
20,55,109,0
16,30,59,0
127,174,244,0
164,171,179,0
154,193,250,0
145,186,252,0
174,181,191,0
10,17,43,0
175,178,187,0
16,36,86,0
3,5,17,0
122,169,239,0
133,172,237,0
5,20,77,0
2,1,6,0
232,232,240,0
131,136,140,0
157,158,163,0
218,217,223,0
119,127,138,0
101,150,226,0
17,38,83,0
96,101,107,0
185,192,200,0
94,143,219,0
9,46,124,0
69,122,198,0
218,216,203,0
235,234,240,0
78,129,208,0
4,8,20,0
188,195,203,0
123,168,235,0
13,44,108,0
182,186,195,0
5,30,84,0
99,143,218,0
57,105,179,0
50,100,173,0
238,237,245,0
119,164,231,0
23,44,97,0
121,166,234,0
55,101,176,0
139,182,251,0
105,145,217,0
94,143,222,0
230,229,235,0
140,179,246,0
2,4,16,0
6,15,48,0
28,57,193,0
118,167,236,0
41,81,133,0
89,128,185,0
110,117,127,0
134,173,238,0
147,186,253,0
6,15,48,0
5,16,36,0
5,17,59,0
20,40,91,0
6,23,105,0
167,174,182,0
148,153,157,0
127,170,239,0
148,186,249,0
119,166,234,0
93,137,210,0
140,177,245,0
139,180,246,0
176,183,191,0
233,232,238,0
125,170,237,0
3,41,112,0
138,179,243,0
15,31,65,0
2,7,26,0
101,145,220,0
9,33,155,0
134,178,243,0
93,146,224,0
90,130,200,0
145,154,163,0
145,186,252,0
218,217,223,0
233,232,238,0
62,110,186,0
17,39,89,0
136,179,247,0
13,33,83,0
98,143,210,0
54,99,167,0
12,31,64,0
10,29,69,0
128,172,237,0
15,35,86,0
228,227,235,0
120,165,230,0
119,164,232,0
122,170,236,0
2,16,115,0
177,186,193,0
3,24,117,0
151,158,164,0
0,15,113,0
72,122,193,0
2,11,76,0
1,0,2,0
0,29,153,0
4,17,69,0
7,21,48,0
236,235,243,0
148,187,254,0
149,189,251,0
9,27,63,0
88,140,226,0
0,14,112,0
235,234,242,0
5,14,45,0
111,161,234,0
140,184,249,0
114,159,227,0
0,32,155,0
188,195,203,0
155,162,168,0
231,230,236,0
13,27,62,0
114,163,232,0
17,40,94,0
145,184,249,0
103,150,220,0
136,175,240,0
174,181,191,0
86,140,214,0
85,137,212,0
13,32,72,0
114,165,231,0
1,19,127,0
126,171,239,0
48,98,171,0
1,0,2,0
110,152,224,0
90,137,205,0
2,19,127,0
3,7,19,0
26,42,76,0
147,154,160,0
164,169,175,0
15,37,86,0
16,37,90,0
4,28,162,0
17,38,95,0
219,218,224,0
13,35,84,0
128,167,234,0
229,226,233,0
223,222,230,0
146,153,159,0
141,182,248,0
15,38,92,0
4,21,127,0
140,147,153,0
104,150,225,0
9,17,36,0
79,134,216,0
0,19,148,0
113,158,226,0
105,153,219,0
4,9,13,0
198,195,202,0
103,154,235,0
0,6,61,0
175,184,193,0
6,19,71,0
17,38,85,0
10,32,90,0
8,21,91,0
60,110,181,0
3,19,117,0
106,112,124,0
149,187,250,0
185,192,200,0
144,183,248,0
2,4,16,0
20,43,95,0
233,232,238,0
135,176,242,0
4,7,22,0
135,178,246,0
1,14,118,0
17,37,88,0
88,132,203,0
229,228,234,0
207,207,215,0
19,40,95,0
123,168,236,0
115,165,234,0
172,175,184,0
68,109,175,0
133,136,143,0
143,187,250,0
6,19,64,0
131,174,242,0
17,32,65,0
164,169,175,0
0,2,60,0
138,182,247,0
233,232,238,0
4,8,20,0
11,34,84,0
202,200,205,0
231,230,236,0
6,28,148,0
0,2,1,0
152,159,165,0
8,21,66,0
15,28,62,0
235,234,240,0
106,154,226,0
131,174,242,0
136,175,240,0
3,3,11,0
29,67,130,0
194,199,205,0
11,45,117,0
114,164,235,0
79,130,213,0
166,173,181,0
66,105,182,0
68,121,201,0
234,233,241,0
2,22,155,0
210,209,217,0
135,142,148,0
1,5,32,0
234,233,239,0
0,21,133,0
0,21,119,0
142,183,249,0
101,109,120,0
186,193,201,0
13,57,132,0
160,165,169,0
2,20,82,0
0,1,11,0
16,37,80,0
42,86,157,0
31,80,149,0
1,17,115,0
204,207,212,0
99,149,222,0
67,116,192,0
5,17,55,0
7,19,45,0
0,1,3,0
22,53,117,0
8,24,83,0
230,228,231,0
94,144,217,0
146,184,249,0
4,10,26,0
120,129,134,0
3,10,29,0
18,39,96,0
26,57,122,0
139,180,244,0
128,167,234,0
150,188,250,0
12,33,80,0
129,169,238,0
198,201,206,0
14,36,85,0
2,1,0,0
1,0,2,0
5,10,39,0
16,38,88,0
15,25,52,0
26,46,99,0
218,216,203,0
229,228,233,0
117,166,235,0
137,144,150,0
218,217,222,0
18,37,80,0
120,165,232,0
0,15,100,0
83,136,212,0
0,4,51,0
119,164,231,0
120,167,237,0
5,11,33,0
103,155,230,0
13,36,88,0
17,31,96,0
17,35,73,0
23,48,104,0
160,163,170,0
11,31,81,0
173,176,185,0
0,0,2,0
15,33,71,0
151,189,252,0
17,39,96,0
6,29,135,0
125,172,240,0
140,183,251,0
19,40,95,0
162,169,177,0
145,183,248,0
9,30,77,0
211,211,219,0
14,36,86,0
142,182,251,0
3,13,82,0
234,233,239,0
147,152,158,0
133,137,146,0
233,232,238,0
5,22,130,0
96,101,107,0
19,40,97,0
104,158,228,0
7,31,137,0
17,51,177,0
148,186,248,0
135,175,237,0
218,216,203,0
232,231,237,0
78,135,214,0
226,224,229,0
16,37,90,0
12,34,84,0
143,186,254,0
222,221,229,0
14,29,62,0
144,183,248,0
34,56,157,0
6,22,81,0
14,36,94,0
127,172,239,0
238,237,245,0
21,42,95,0
119,166,238,0
132,173,239,0
0,15,116,0
14,44,192,0
18,39,86,0
4,10,72,0
4,20,79,0
82,134,210,0
10,29,62,0
16,37,90,0
5,18,120,0
5,22,140,0
1,2,7,0
70,115,180,0
125,164,231,0
2,23,150,0
80,127,205,0
5,20,77,0
215,215,223,0
7,18,123,0
28,58,122,0
28,49,104,0
12,32,85,0
5,24,57,0
18,28,55,0
171,172,177,0
0,17,139,0
166,165,170,0
1,2,7,0
17,39,89,0
98,146,222,0
82,134,217,0
78,130,205,0
6,9,26,0
131,169,232,0
11,47,121,0
0,0,9,0
5,11,35,0
5,11,37,0
138,179,245,0
71,120,197,0
0,22,168,0
95,136,198,0
233,234,239,0
20,42,100,0
10,47,127,0
147,186,251,0
127,170,238,0
16,26,53,0
112,161,230,0
11,49,124,0
24,54,114,0
120,168,240,0
225,225,233,0
37,87,156,0
11,31,68,0
141,144,153,0
14,35,80,0
18,38,91,0
1,0,0,0
238,237,245,0
124,167,235,0
234,233,239,0
146,151,157,0
109,158,225,0
66,117,200,0
47,98,177,0
174,181,191,0
159,164,168,0
147,186,251,0
114,162,234,0
136,175,242,0
113,158,223,0
228,226,231,0
23,45,95,0
147,182,248,0
16,28,102,0
126,171,236,0
9,21,61,0
64,112,178,0
185,190,196,0
148,186,249,0
142,147,153,0
2,6,18,0
9,28,61,0
4,13,52,0
110,160,231,0
4,16,58,0
40,71,162,0
151,156,160,0
123,173,246,0
87,138,219,0
141,181,250,0
1,6,36,0
100,151,230,0
21,40,73,0
146,183,251,0
20,41,96,0
136,143,151,0
96,143,215,0
235,234,240,0
230,228,233,0
174,183,192,0
159,166,174,0
144,148,157,0
41,88,156,0
155,159,168,0
82,129,197,0
128,173,241,0
129,169,238,0
214,213,219,0
86,134,208,0
15,38,92,0
157,162,166,0
127,170,239,0
42,84,144,0
14,37,89,0
230,229,235,0
19,40,95,0
10,39,99,0
186,189,198,0
90,136,214,0
0,7,113,0
210,209,214,0
1,1,0,0
14,29,58,0
144,182,247,0
16,37,84,0
15,37,84,0
122,167,234,0
119,162,230,0
147,192,255,0
102,149,221,0
0,7,49,0
18,39,84,0
13,21,42,0
108,155,223,0
0,17,116,0
112,162,231,0
124,171,239,0
217,216,222,0
228,227,233,0
0,15,108,0
16,35,78,0
199,199,207,0
98,143,210,0
0,0,2,0
138,142,151,0
142,149,157,0
216,215,221,0
149,189,250,0
125,169,234,0
16,37,84,0
13,28,67,0
6,44,125,0
3,14,106,0
139,182,251,0
114,159,227,0
136,180,245,0
204,207,212,0
74,123,199,0
92,137,204,0
218,216,203,0
18,43,100,0
229,228,234,0
22,41,135,0
2,17,118,0
7,19,77,0
218,216,203,0
118,163,231,0
4,10,32,0
127,134,142,0
19,41,90,0
206,205,211,0
171,178,184,0
114,163,232,0
18,48,108,0
134,139,145,0
119,168,237,0
6,13,39,0
167,174,182,0
1,34,150,0
146,186,248,0
87,132,197,0
225,225,233,0
158,165,171,0
0,13,107,0
113,162,231,0
15,43,93,0
142,176,240,0
230,229,237,0
0,25,156,0
9,23,58,0
230,229,235,0
0,15,111,0
114,161,233,0
14,36,77,0
79,121,193,0
0,18,125,0
9,24,57,0
213,214,219,0
0,24,131,0
155,163,166,0
2,20,132,0
109,119,129,0
16,44,107,0
234,233,239,0
95,138,216,0
244,243,248,0
132,179,247,0
0,16,130,0
8,30,67,0
80,132,215,0
77,127,190,0
235,234,242,0
140,185,252,0
0,0,2,0
146,184,247,0
141,181,243,0
16,54,127,0
223,223,231,0
87,131,202,0
0,29,147,0
3,19,107,0
107,160,230,0
140,181,247,0
66,118,191,0
223,222,230,0
3,12,21,0
139,180,246,0
240,239,245,0
136,180,245,0
144,183,248,0
231,230,235,0
91,134,202,0
16,42,99,0
80,128,192,0
22,51,109,0
181,185,194,0
4,20,72,0
84,136,219,0
15,55,125,0
4,19,110,0
142,181,246,0
18,39,94,0
123,170,240,0
191,198,204,0
18,43,161,0
162,169,179,0
1,4,13,0
128,137,142,0
9,27,73,0
142,181,248,0
22,52,114,0
128,133,139,0
233,232,240,0
226,225,231,0
138,181,249,0
2,8,44,0
60,104,177,0
1,3,24,0
210,210,218,0
15,51,210,0
23,45,103,0
11,29,129,0
1,16,111,0
61,116,183,0
113,167,239,0
72,123,204,0
82,128,205,0
81,133,208,0
144,183,252,0
69,118,185,0
164,171,179,0
16,54,129,0
85,138,214,0
2,16,123,0
6,24,134,0
235,234,242,0
9,28,157,0
133,172,237,0
211,210,218,0
138,181,249,0
142,183,249,0
18,40,87,0
49,96,168,0
15,34,77,0
142,181,248,0
167,176,183,0
23,46,98,0
124,167,235,0
4,16,54,0
10,32,73,0
70,123,201,0
10,22,74,0
128,168,238,0
111,160,229,0
17,38,93,0
90,139,218,0
121,166,234,0
0,21,162,0
0,10,79,0
15,37,87,0
5,15,51,0
0,24,149,0
99,145,220,0
226,223,230,0
181,188,196,0
142,181,246,0
97,149,224,0
131,174,242,0
19,41,91,0
146,185,250,0
112,162,235,0
65,121,196,0
16,42,99,0
36,61,203,0
140,179,246,0
96,144,216,0
128,168,237,0
183,187,196,0
104,144,214,0
107,157,226,0
9,31,70,0
116,161,228,0
5,22,126,0
148,186,249,0
150,157,163,0
114,162,226,0
159,164,170,0
78,131,211,0
10,29,158,0
14,49,167,0
5,42,120,0
22,45,99,0
229,228,234,0
229,228,234,0
4,23,128,0
105,154,230,0
17,27,54,0
16,55,130,0
187,194,202,0
14,32,78,0
10,22,74,0
135,174,239,0
80,132,208,0
3,31,177,0
18,58,110,0
88,134,211,0
230,229,234,0
17,47,109,0
149,188,247,0
140,179,244,0
0,0,2,0
144,183,250,0
122,167,234,0
74,126,202,0
134,179,246,0
0,17,129,0
141,179,242,0
135,179,250,0
19,40,95,0
146,155,160,0
218,216,203,0
122,163,227,0
0,18,100,0
233,232,238,0
17,38,81,0
11,45,108,0
214,213,219,0
19,40,93,0
189,193,202,0
234,233,239,0
0,8,67,0
5,18,71,0
174,183,192,0
123,168,236,0
175,179,190,0
229,228,234,0
133,173,242,0
18,38,89,0
101,144,222,0
8,23,56,0
229,226,233,0
134,178,249,0
18,41,91,0
212,211,219,0
18,38,88,0
60,110,183,0
51,100,176,0
22,54,177,0
109,149,219,0
108,155,225,0
0,2,35,0
107,159,232,0
10,27,70,0
196,194,199,0
132,176,247,0
18,38,89,0
123,170,238,0
180,189,198,0
5,14,57,0
96,144,226,0
178,187,196,0
11,30,98,0
0,16,137,0
198,203,209,0
186,190,199,0
70,117,187,0
53,106,182,0
200,200,202,0
13,26,58,0
16,38,87,0
130,173,241,0
135,174,239,0
11,33,155,0
163,168,174,0
24,56,113,0
124,171,241,0
61,114,184,0
159,166,176,0
173,182,191,0
204,209,215,0
114,161,233,0
105,154,230,0
101,111,121,0
0,0,2,0
185,192,200,0
106,153,225,0
133,178,246,0
12,46,117,0
0,9,78,0
84,127,195,0
20,54,177,0
8,27,67,0
4,9,28,0
69,121,204,0
152,187,251,0
133,178,246,0
107,157,228,0
233,232,238,0
0,2,1,0
25,47,104,0
77,134,211,0
179,177,182,0
231,230,236,0
87,139,214,0
141,180,245,0
176,185,192,0
7,18,64,0
4,21,169,0
139,179,248,0
229,226,233,0
209,207,210,0
5,13,60,0
68,117,193,0
121,168,236,0
2,3,7,0
7,19,61,0
231,230,236,0
101,149,231,0
118,167,236,0
245,244,252,0
231,230,236,0
1,14,82,0
1,23,134,0
16,34,72,0
222,221,227,0
0,20,146,0
0,12,123,0
134,141,147,0
127,172,240,0
20,41,94,0
111,161,230,0
122,169,237,0
233,232,240,0
120,164,229,0
72,124,200,0
119,167,233,0
127,130,135,0
229,230,235,0
6,36,158,0
12,20,41,0
1,15,120,0
156,161,167,0
227,226,232,0
166,170,179,0
61,110,179,0
88,139,218,0
141,180,245,0
7,20,72,0
58,88,212,0
14,36,86,0
123,170,238,0
0,23,161,0
